bank_id,card_no,unique_id,transaction_id,amount,merchant_name,merchant_id,merchant_category,merchant_location,timestamp,Tag(high/low income),Tag (frequent/infrequent buyer),,,
35,**************,10035,14969,855,YATRA,15,Travel,Chandivali,1456611425,,,,2/27/2016,
7,**************,10007,14970,1949,YATRA,15,Travel,Colaba,1455168633,,,,2/11/2016,
11,**************,10011,14971,259,Subway,9,Restaurant,Chandivali,1454638388,,,,2/5/2016,
39,**************,10039,14972,1331,McDonalds,11,Restaurant,Bhandup,1456437278,,,,2/25/2016,
40,**************,10040,14973,963,MAKEMYTRIP,1,Travel,Sion,1457308731,,,,3/6/2016,
18,**************,10018,14974,1624,Red Chilli,5,Restaurant,Kanjurmarg,1454626313,,,,2/4/2016,
48,**************,10048,14975,1460,Snapdeal,12,Ecommerce,Ghatkopar,1454398393,,,,2/2/2016,
36,**************,10036,14976,1223,Jabong,6,Ecommerce,Dombivali,1456725821,,,,2/29/2016,
33,**************,10033,14977,1621,Shopclues,13,Ecommerce,Matunga,1457302540,,,,3/6/2016,
45,**************,10045,14978,1137,Travel Triangle,15,Travel,Mulund,1456214733,,,,2/23/2016,
5,**************,10005,14979,1629,Shopclues,14,Ecommerce,Colaba,1454367904,,,,2/1/2016,
11,**************,10011,14980,732,McDonalds,10,Restaurant,Bhandup,1454842971,,,,2/7/2016,
29,**************,10029,14981,688,Jabong,12,Ecommerce,Dombivali,1456109565,,,,2/22/2016,
45,**************,10045,14982,185,Jabong,15,Ecommerce,Mulund,1456448266,,,,2/26/2016,
7,**************,10007,14983,1553,LEVIS,6,Fashion,Kalyan,1456339407,,,,2/24/2016,
16,**************,10016,14984,1625,Shopclues,4,Ecommerce,Colaba,1455586893,,,,2/16/2016,
34,**************,10034,14985,806,McDonalds,6,Restaurant,Santa cruz,1456628376,,,,2/28/2016,
12,**************,10012,14986,1269,Travel Triangle,7,Travel,Panvel,1455918385,,,,2/19/2016,
4,**************,10004,14987,1157,Jabong,7,Ecommerce,Sion,1456956194,,,,3/2/2016,
45,**************,10045,14988,704,Shopclues,5,Ecommerce,Marine lines,1456498523,,,,2/26/2016,
15,**************,10015,14989,1100,Travel Triangle,14,Travel,Marine lines,1455250366,,,,2/12/2016,
32,**************,10032,14990,508,Subway,12,Restaurant,Mulund,1455047456,,,,2/9/2016,
25,**************,10025,14991,537,Red Chilli,6,Restaurant,Panvel,1456295980,,,,2/24/2016,
38,**************,10038,14992,1285,YATRA,1,Travel,Kalyan,1456312462,,,,2/24/2016,
0,**************,10000,14993,637,Jabong,7,Ecommerce,Chandivali,1457276569,,,,3/6/2016,
36,**************,10036,14994,200,LEVIS,10,Fashion,Bhandup,1456373831,,,,2/25/2016,
40,**************,10040,14995,192,LEVIS,11,Fashion,Powai,1456211855,,,,2/23/2016,
13,**************,10013,14996,1014,Snapdeal,9,Ecommerce,Andheri,1456697253,,,,2/28/2016,
17,**************,10017,14997,1561,Snapdeal,7,Ecommerce,Dadar,1456917658,,,,3/2/2016,
5,**************,10005,14998,826,FLIPKART,8,Ecommerce,Sakinaka,1454530128,,,,2/3/2016,
2,**************,10002,14999,1154,MAKEMYTRIP,9,Travel,Kanjurmarg,1457072874,,,,3/4/2016,
3,**************,10003,15000,901,Shopclues,1,Ecommerce,Colaba,1457174414,,,,3/5/2016,
5,**************,10005,15001,1371,ZARA,10,Fashion,Sakinaka,1455342577,,,,2/13/2016,
42,**************,10042,15002,807,MAKEMYTRIP,6,Travel,Mulund,1454812515,,,,2/7/2016,
47,**************,10047,15003,401,Shopclues,7,Ecommerce,Santa cruz,1456151692,,,,2/22/2016,
2,**************,10002,15004,1726,Snapdeal,7,Ecommerce,Kanjurmarg,1456472412,,,,2/26/2016,
39,**************,10039,15005,1518,Subway,12,Restaurant,Powai,1455155483,,,,2/11/2016,
31,**************,10031,15006,575,Red Chilli,6,Restaurant,Chandivali,1455948183,,,,2/20/2016,
45,**************,10045,15007,1022,McDonalds,8,Restaurant,Marine lines,1454738072,,,,2/6/2016,
41,**************,10041,15008,223,KFC,9,Restaurant,Sion,1457357382,,,,3/7/2016,
19,**************,10019,15009,107,Shopclues,1,Ecommerce,Marine lines,1455359524,,,,2/13/2016,
25,**************,10025,15010,1017,ZARA,14,Fashion,Kalyan,1454990576,,,,2/9/2016,
15,**************,10015,15011,1712,LEVIS,12,Fashion,Dombivali,1454546411,,,,2/4/2016,
45,**************,10045,15012,1274,Travel Triangle,3,Travel,Powai,1456624157,,,,2/28/2016,
42,**************,10042,15013,661,Adoro,3,Fashion,wadala,1454675460,,,,2/5/2016,
37,**************,10037,15014,1081,ZARA,3,Fashion,Kanjurmarg,1456086838,,,,2/21/2016,
32,**************,10032,15015,1703,Travel Triangle,1,Travel,wadala,1455400532,,,,2/13/2016,
33,**************,10033,15016,1118,Jabong,2,Ecommerce,Kanjurmarg,1454390680,,,,2/2/2016,
16,**************,10016,15017,1819,MAKEMYTRIP,2,Travel,Matunga,1456509511,,,,2/26/2016,
23,**************,10023,15018,1251,Travel Triangle,6,Travel,Sakinaka,1454972856,,,,2/8/2016,
8,**************,10008,15019,320,Travel Triangle,4,Travel,wadala,1455077152,,,,2/10/2016,
31,**************,10031,15020,1948,Jabong,4,Ecommerce,Marine lines,1454493201,,,,2/3/2016,
34,**************,10034,15021,694,Adoro,5,Fashion,Powai,1455908227,,,,2/19/2016,
14,**************,10014,15022,950,KFC,14,Restaurant,Santa cruz,1454851578,,,,2/7/2016,
27,**************,10027,15023,1810,KFC,1,Restaurant,Colaba,1456401285,,,,2/25/2016,
22,**************,10022,15024,864,Subway,2,Restaurant,Chandivali,1454557846,,,,2/4/2016,
19,**************,10019,15025,109,Dominos,5,Restaurant,Colaba,1456635224,,,,2/28/2016,
41,**************,10041,15026,1578,YATRA,2,Travel,Kanjurmarg,1454603167,,,,2/4/2016,
8,**************,10008,15027,1904,Dominos,11,Restaurant,Panvel,1454469214,,,,2/3/2016,
39,**************,10039,15028,447,YATRA,11,Travel,Colaba,1455002071,,,,2/9/2016,
4,**************,10004,15029,1631,McDonalds,2,Restaurant,Matunga,1456339242,,,,2/24/2016,
32,**************,10032,15030,1491,Red Chilli,7,Restaurant,Bhandup,1457093970,,,,3/4/2016,
0,**************,10000,15031,1911,Shopclues,1,Ecommerce,Colaba,1454325999,,,,2/1/2016,
39,**************,10039,15032,153,Travel Triangle,5,Travel,Mulund,1456441978,,,,2/25/2016,
47,**************,10047,15033,1650,Snapdeal,3,Ecommerce,Sion,1454469775,,,,2/3/2016,
43,**************,10043,15034,1290,Adoro,15,Fashion,Dadar,1456705999,,,,2/29/2016,
10,**************,10010,15035,1019,LEVIS,11,Fashion,Chandivali,1455216678,,,,2/11/2016,
23,**************,10023,15036,555,LEVIS,11,Fashion,Kanjurmarg,1456502652,,,,2/26/2016,
23,**************,10023,15037,1220,Travel Triangle,14,Travel,Chandivali,1455014831,,,,2/9/2016,
11,**************,10011,15038,1837,KFC,5,Restaurant,Andheri,1455476837,,,,2/14/2016,
24,**************,10024,15039,1889,ZARA,4,Fashion,Santa cruz,1454740232,,,,2/6/2016,
20,**************,10020,15040,1313,Travel Triangle,15,Travel,Santa cruz,1456793849,,,,3/1/2016,
27,**************,10027,15041,1446,FLIPKART,5,Ecommerce,Marine lines,1455613425,,,,2/16/2016,
46,**************,10046,15042,774,KFC,11,Restaurant,Matunga,1455088062,,,,2/10/2016,
50,**************,10050,15043,1706,Red Chilli,15,Restaurant,Dombivali,1454829875,,,,2/7/2016,
17,**************,10017,15044,1836,Adoro,5,Fashion,Panvel,1454910009,,,,2/8/2016,
18,**************,10018,15045,891,MAKEMYTRIP,1,Travel,Sakinaka,1456996390,,,,3/3/2016,
35,**************,10035,15046,1951,ZARA,6,Fashion,Sakinaka,1454789480,,,,2/6/2016,
36,**************,10036,15047,456,Snapdeal,5,Ecommerce,Marine lines,1456265782,,,,2/23/2016,
42,**************,10042,15048,1256,McDonalds,10,Restaurant,Colaba,1455621437,,,,2/16/2016,
49,**************,10049,15049,935,Red Chilli,1,Restaurant,Chandivali,1455065825,,,,2/10/2016,
49,**************,10049,15050,320,McDonalds,10,Restaurant,Kanjurmarg,1454912220,,,,2/8/2016,
39,**************,10039,15051,817,McDonalds,10,Restaurant,Panvel,1454610084,,,,2/4/2016,
43,**************,10043,15052,467,FLIPKART,11,Ecommerce,wadala,1455576470,,,,2/15/2016,
31,**************,10031,15053,1151,Jabong,11,Ecommerce,Sion,1457039326,,,,3/3/2016,
38,**************,10038,15054,1724,KFC,13,Restaurant,Kanjurmarg,1455829777,,,,2/18/2016,
22,**************,10022,15055,1254,Jabong,9,Ecommerce,Santa cruz,1455426740,,,,2/14/2016,
48,**************,10048,15056,1260,Subway,3,Restaurant,Powai,1456422769,,,,2/25/2016,
47,**************,10047,15057,1727,Red Chilli,12,Restaurant,Dombivali,1455107501,,,,2/10/2016,
5,**************,10005,15058,497,Red Chilli,9,Restaurant,Dadar,1456115997,,,,2/22/2016,
45,**************,10045,15059,541,YATRA,15,Travel,Powai,1455623865,,,,2/16/2016,
4,**************,10004,15060,762,MAKEMYTRIP,9,Travel,Dadar,1455727431,,,,2/17/2016,
17,**************,10017,15061,274,LEVIS,10,Fashion,Matunga,1455583448,,,,2/16/2016,
45,**************,10045,15062,1999,Subway,8,Restaurant,Sion,1454698275,,,,2/5/2016,
25,**************,10025,15063,1964,YATRA,11,Travel,Powai,1455536680,,,,2/15/2016,
40,**************,10040,15064,990,FLIPKART,3,Ecommerce,Mulund,1455201194,,,,2/11/2016,
23,**************,10023,15065,1411,Dominos,13,Restaurant,Kalyan,1456336449,,,,2/24/2016,
14,**************,10014,15066,1599,Red Chilli,8,Restaurant,Andheri,1456100217,,,,2/22/2016,
50,**************,10050,15067,1103,Adoro,2,Fashion,Panvel,1455966105,,,,2/20/2016,
48,**************,10048,15068,321,Dominos,14,Restaurant,Mulund,1455396547,,,,2/13/2016,
40,**************,10040,15069,1082,LEVIS,10,Fashion,Marine lines,1454372327,,,,2/2/2016,
20,**************,10020,15070,501,LEVIS,4,Fashion,Chandivali,1456279630,,,,2/24/2016,
4,**************,10004,15071,317,Adoro,13,Fashion,Matunga,1454528204,,,,2/3/2016,
33,**************,10033,15072,1741,YATRA,2,Travel,Ghatkopar,1455275156,,,,2/12/2016,
14,**************,10014,15073,1231,Shopclues,9,Ecommerce,Mulund,1454781958,,,,2/6/2016,
36,**************,10036,15074,115,McDonalds,7,Restaurant,Sakinaka,1455625021,,,,2/16/2016,
45,**************,10045,15075,1136,LEVIS,5,Fashion,Sakinaka,1455030630,,,,2/9/2016,
27,**************,10027,15076,1546,Dominos,6,Restaurant,Marine lines,1455116165,,,,2/10/2016,
37,**************,10037,15077,689,LEVIS,5,Fashion,Chandivali,1455873041,,,,2/19/2016,
29,**************,10029,15078,831,ZARA,1,Fashion,Kanjurmarg,1455791954,,,,2/18/2016,
39,**************,10039,15079,100,Adoro,6,Fashion,Bhandup,1454348774,,,,2/1/2016,
50,**************,10050,15080,563,Adoro,9,Fashion,Andheri,1454343948,,,,2/1/2016,
40,**************,10040,15081,1668,Snapdeal,1,Ecommerce,Panvel,1454428927,,,,2/2/2016,
3,**************,10003,15082,1607,Red Chilli,10,Restaurant,Dadar,1455655181,,,,2/16/2016,
37,**************,10037,15083,1381,Jabong,5,Ecommerce,Kanjurmarg,1456049604,,,,2/21/2016,
41,**************,10041,15084,1991,FLIPKART,12,Ecommerce,Bhandup,1457210480,,,,3/5/2016,
30,**************,10030,15085,1274,Red Chilli,8,Restaurant,Santa cruz,1454903996,,,,2/8/2016,
37,**************,10037,15086,1857,Shopclues,15,Ecommerce,Dombivali,1455663089,,,,2/16/2016,
10,**************,10010,15087,655,ZARA,13,Fashion,Colaba,1456171057,,,,2/22/2016,
49,**************,10049,15088,1188,Shopclues,2,Ecommerce,Powai,1454518273,,,,2/3/2016,
14,**************,10014,15089,494,Dominos,5,Restaurant,Santa cruz,1456547390,,,,2/27/2016,
10,**************,10010,15090,1376,Red Chilli,12,Restaurant,Dadar,1454963548,,,,2/8/2016,
38,**************,10038,15091,245,Shopclues,15,Ecommerce,Mulund,1455880098,,,,2/19/2016,
2,**************,10002,15092,130,Red Chilli,13,Restaurant,wadala,1454818878,,,,2/7/2016,
40,**************,10040,15093,583,KFC,14,Restaurant,Dombivali,1457295260,,,,3/6/2016,
29,**************,10029,15094,1824,McDonalds,8,Restaurant,Sakinaka,1454873903,,,,2/7/2016,
1,**************,10001,15095,1445,McDonalds,2,Restaurant,Andheri,1455126371,,,,2/10/2016,
37,**************,10037,15096,1573,Jabong,15,Ecommerce,Sakinaka,1455473805,,,,2/14/2016,
31,**************,10031,15097,697,KFC,3,Restaurant,Kalyan,1454944702,,,,2/8/2016,
3,**************,10003,15098,758,Snapdeal,5,Ecommerce,Panvel,1456018715,,,,2/21/2016,
34,**************,10034,15099,637,Adoro,15,Fashion,Powai,1454389253,,,,2/2/2016,
32,**************,10032,15100,386,Shopclues,6,Ecommerce,Dombivali,1454412265,,,,2/2/2016,
6,**************,10006,15101,1202,FLIPKART,7,Ecommerce,Marine lines,1454636612,,,,2/5/2016,
14,**************,10014,15102,666,KFC,5,Restaurant,Ghatkopar,1455199765,,,,2/11/2016,
3,**************,10003,15103,450,Shopclues,7,Ecommerce,Marine lines,1455118251,,,,2/10/2016,
21,**************,10021,15104,129,Jabong,4,Ecommerce,Colaba,1455564983,,,,2/15/2016,
29,**************,10029,15105,1970,LEVIS,3,Fashion,Santa cruz,1454843870,,,,2/7/2016,
4,**************,10004,15106,1891,FLIPKART,12,Ecommerce,Bhandup,1457006707,,,,3/3/2016,
42,**************,10042,15107,437,McDonalds,1,Restaurant,Chandivali,1455675974,,,,2/17/2016,
9,**************,10009,15108,1719,FLIPKART,6,Ecommerce,Andheri,1456577341,,,,2/27/2016,
37,**************,10037,15109,131,KFC,4,Restaurant,Sion,1455377659,,,,2/13/2016,
33,**************,10033,15110,1576,KFC,4,Restaurant,Bhandup,1456493023,,,,2/26/2016,
48,**************,10048,15111,1770,KFC,4,Restaurant,Marine lines,1455028512,,,,2/9/2016,
43,**************,10043,15112,416,Subway,11,Restaurant,Bhandup,1456059973,,,,2/21/2016,
25,**************,10025,15113,1230,KFC,6,Restaurant,Bhandup,1454715809,,,,2/5/2016,
7,**************,10007,15114,316,MAKEMYTRIP,10,Travel,Kanjurmarg,1457296940,,,,3/6/2016,
21,**************,10021,15115,297,FLIPKART,2,Ecommerce,Sakinaka,1455434090,,,,2/14/2016,
46,**************,10046,15116,192,LEVIS,1,Fashion,Chandivali,1454528351,,,,2/3/2016,
14,**************,10014,15117,557,Red Chilli,10,Restaurant,Colaba,1457201323,,,,3/5/2016,
5,**************,10005,15118,1969,Dominos,7,Restaurant,Andheri,1456522341,,,,2/26/2016,
41,**************,10041,15119,785,Subway,13,Restaurant,Bhandup,1455788129,,,,2/18/2016,
8,**************,10008,15120,285,McDonalds,15,Restaurant,Bhandup,1455287573,,,,2/12/2016,
42,**************,10042,15121,1510,Subway,3,Restaurant,Kanjurmarg,1455946645,,,,2/20/2016,
49,**************,10049,15122,945,Red Chilli,14,Restaurant,Sakinaka,1455724116,,,,2/17/2016,
15,**************,10015,15123,174,ZARA,14,Fashion,Colaba,1455178588,,,,2/11/2016,
4,**************,10004,15124,270,McDonalds,11,Restaurant,Kanjurmarg,1455779805,,,,2/18/2016,
16,**************,10016,15125,717,Dominos,7,Restaurant,Powai,1456369471,,,,2/25/2016,
31,**************,10031,15126,561,Shopclues,3,Ecommerce,Sion,1456427044,,,,2/25/2016,
28,**************,10028,15127,1193,Red Chilli,3,Restaurant,Kalyan,1456365778,,,,2/25/2016,
48,**************,10048,15128,1336,Subway,14,Restaurant,Bhandup,1456772320,,,,2/29/2016,
1,**************,10001,15129,528,Shopclues,7,Ecommerce,Panvel,1456408269,,,,2/25/2016,
18,**************,10018,15130,1663,MAKEMYTRIP,2,Travel,Kalyan,1455299567,,,,2/12/2016,
26,**************,10026,15131,210,YATRA,6,Travel,Kalyan,1456549651,,,,2/27/2016,
30,**************,10030,15132,1586,Travel Triangle,5,Travel,Mulund,1457081670,,,,3/4/2016,
48,**************,10048,15133,768,Jabong,4,Ecommerce,Santa cruz,1456576811,,,,2/27/2016,
13,**************,10013,15134,244,McDonalds,8,Restaurant,Panvel,1455343261,,,,2/13/2016,
2,**************,10002,15135,916,Subway,1,Restaurant,Powai,1456187313,,,,2/23/2016,
29,**************,10029,15136,909,YATRA,1,Travel,Kanjurmarg,1455320656,,,,2/12/2016,
25,**************,10025,15137,1032,Snapdeal,3,Ecommerce,wadala,1454766805,,,,2/6/2016,
6,**************,10006,15138,1484,LEVIS,1,Fashion,Ghatkopar,1455245576,,,,2/12/2016,
18,**************,10018,15139,1162,YATRA,13,Travel,Sion,1456631954,,,,2/28/2016,
12,**************,10012,15140,607,Jabong,15,Ecommerce,Sion,1455665356,,,,2/16/2016,
20,**************,10020,15141,650,Red Chilli,5,Restaurant,Sakinaka,1455828663,,,,2/18/2016,
45,**************,10045,15142,208,McDonalds,9,Restaurant,Bhandup,1455044214,,,,2/9/2016,
46,**************,10046,15143,250,McDonalds,7,Restaurant,wadala,1454866905,,,,2/7/2016,
40,**************,10040,15144,1523,MAKEMYTRIP,15,Travel,Mulund,1457093495,,,,3/4/2016,
44,**************,10044,15145,1879,FLIPKART,1,Ecommerce,Matunga,1456599965,,,,2/27/2016,
44,**************,10044,15146,1263,Subway,6,Restaurant,Sakinaka,1454619204,,,,2/4/2016,
28,**************,10028,15147,1909,Subway,1,Restaurant,Santa cruz,1456856435,,,,3/1/2016,
9,**************,10009,15148,1491,Adoro,15,Fashion,Sakinaka,1455817299,,,,2/18/2016,
39,**************,10039,15149,374,Dominos,6,Restaurant,Bhandup,1454537265,,,,2/3/2016,
49,**************,10049,15150,1665,KFC,14,Restaurant,Bhandup,1456629568,,,,2/28/2016,
12,**************,10012,15151,602,Travel Triangle,15,Travel,Colaba,1456110110,,,,2/22/2016,
48,**************,10048,15152,929,YATRA,4,Travel,Marine lines,1456537831,,,,2/27/2016,
36,**************,10036,15153,1495,McDonalds,5,Restaurant,Powai,1455892857,,,,2/19/2016,
27,**************,10027,15154,1628,Dominos,13,Restaurant,Bhandup,1456028440,,,,2/21/2016,
49,**************,10049,15155,1595,Adoro,2,Fashion,Santa cruz,1456200650,,,,2/23/2016,
22,**************,10022,15156,480,Snapdeal,9,Ecommerce,Kalyan,1454907635,,,,2/8/2016,
23,**************,10023,15157,1375,Subway,1,Restaurant,Ghatkopar,1455742942,,,,2/17/2016,
43,**************,10043,15158,674,YATRA,10,Travel,Marine lines,1456409450,,,,2/25/2016,
46,**************,10046,15159,636,Shopclues,6,Ecommerce,Kalyan,1456016572,,,,2/21/2016,
8,**************,10008,15160,551,McDonalds,10,Restaurant,Dadar,1455128042,,,,2/10/2016,
10,**************,10010,15161,227,Subway,11,Restaurant,Panvel,1454510620,,,,2/3/2016,
18,**************,10018,15162,1293,McDonalds,12,Restaurant,Powai,1455660725,,,,2/16/2016,
0,**************,10000,15163,1107,Shopclues,4,Ecommerce,Mulund,1454951672,,,,2/8/2016,
47,**************,10047,15164,1816,Travel Triangle,2,Travel,Mulund,1454636742,,,,2/5/2016,
44,**************,10044,15165,426,Adoro,14,Fashion,Colaba,1456520861,,,,2/26/2016,
36,**************,10036,15166,955,LEVIS,15,Fashion,Kalyan,1454977114,,,,2/9/2016,
30,**************,10030,15167,920,MAKEMYTRIP,7,Travel,Santa cruz,1454601676,,,,2/4/2016,
18,**************,10018,15168,229,FLIPKART,3,Ecommerce,Kalyan,1455442568,,,,2/14/2016,
43,**************,10043,15169,1867,KFC,13,Restaurant,Santa cruz,1455170971,,,,2/11/2016,
15,**************,10015,15170,1367,Red Chilli,9,Restaurant,Sakinaka,1455304310,,,,2/12/2016,
22,**************,10022,15171,962,MAKEMYTRIP,2,Travel,Kalyan,1456488084,,,,2/26/2016,
45,**************,10045,15172,1941,Travel Triangle,3,Travel,Dombivali,1455755531,,,,2/18/2016,
14,**************,10014,15173,405,Travel Triangle,2,Travel,Matunga,1454744777,,,,2/6/2016,
16,**************,10016,15174,258,Dominos,8,Restaurant,Kalyan,1454656804,,,,2/5/2016,
36,**************,10036,15175,156,Dominos,14,Restaurant,Dadar,1457068126,,,,3/4/2016,
5,**************,10005,15176,879,ZARA,11,Fashion,Sakinaka,1456174097,,,,2/22/2016,
44,**************,10044,15177,1827,Snapdeal,2,Ecommerce,Chandivali,1455512268,,,,2/15/2016,
21,**************,10021,15178,764,YATRA,14,Travel,wadala,1456710880,,,,2/29/2016,
16,**************,10016,15179,780,Jabong,12,Ecommerce,Chandivali,1455298544,,,,2/12/2016,
44,**************,10044,15180,927,MAKEMYTRIP,3,Travel,Ghatkopar,1456150646,,,,2/22/2016,
9,**************,10009,15181,1835,Snapdeal,8,Ecommerce,Marine lines,1456571775,,,,2/27/2016,
47,**************,10047,15182,1218,FLIPKART,2,Ecommerce,Dombivali,1454755218,,,,2/6/2016,
32,**************,10032,15183,724,KFC,10,Restaurant,Santa cruz,1456469113,,,,2/26/2016,
31,**************,10031,15184,1038,Dominos,2,Restaurant,Ghatkopar,1456170032,,,,2/22/2016,
5,**************,10005,15185,1200,MAKEMYTRIP,9,Travel,Marine lines,1456394996,,,,2/25/2016,
24,**************,10024,15186,681,MAKEMYTRIP,7,Travel,Mulund,1457239467,,,,3/6/2016,
27,**************,10027,15187,257,Subway,8,Restaurant,Powai,1455002268,,,,2/9/2016,
36,**************,10036,15188,1670,Shopclues,13,Ecommerce,wadala,1454684400,,,,2/5/2016,
20,**************,10020,15189,458,YATRA,1,Travel,Santa cruz,1455554326,,,,2/15/2016,
7,**************,10007,15190,1209,MAKEMYTRIP,15,Travel,Andheri,1454805884,,,,2/7/2016,
10,**************,10010,15191,1863,Adoro,10,Fashion,Bhandup,1457127482,,,,3/4/2016,
19,**************,10019,15192,372,McDonalds,2,Restaurant,Bhandup,1455054906,,,,2/9/2016,
11,**************,10011,15193,919,YATRA,9,Travel,Marine lines,1455723498,,,,2/17/2016,
